-4.912885,0.931726,4.999312,0.936055,4.912261,-0.000198,0.926706,-0.098209,0.224155,-0.285839,0.360993,0.295083,0.132596,10.827513,0.376827,0.278945,0.126751
-4.859971,1.176085,4.999304,1.180055,4.860026,-0.000130,0.926861,-0.086885,0.228469,-0.285585,0.376021,0.278520,0.126740,10.826262,0.390513,0.261674,0.120877
-4.794931,1.417525,4.999300,1.420971,4.795562,-0.000023,0.926967,-0.075369,0.232242,-0.285471,0.389733,0.261220,0.120865,10.825332,0.402924,0.243616,0.114981
-4.717934,1.655439,4.999302,1.658247,4.719015,0.000107,0.927022,-0.063700,0.235466,-0.285493,0.402176,0.243150,0.114970,10.824709,0.414119,0.224769,0.109067
-4.629176,1.889228,4.999311,1.891338,4.630572,0.000241,0.927027,-0.051914,0.238135,-0.285651,0.413405,0.224307,0.109060,10.824366,0.424159,0.205157,0.103145
-4.528879,2.118302,4.999326,2.119703,4.530457,0.000365,0.926982,-0.040047,0.240239,-0.285942,0.423480,0.204716,0.103143,10.824268,0.433103,0.184831,0.097224
-4.417294,2.342083,4.999347,2.342806,4.418929,0.000465,0.926891,-0.028131,0.241773,-0.286367,0.432459,0.184425,0.097228,10.824374,0.441008,0.163864,0.091316
-4.294695,2.560009,4.999372,2.560116,4.296279,0.000534,0.926754,-0.016198,0.242730,-0.286924,0.440394,0.163505,0.091327,10.824643,0.447919,0.142346,0.085434
-4.161387,2.771531,4.999400,2.771112,4.162832,0.000566,0.926574,-0.004278,0.243105,-0.287612,0.447331,0.142044,0.085452,10.825031,0.453876,0.120380,0.079589
-4.017698,2.976118,4.999428,2.975278,4.018938,0.000561,0.926352,0.007600,0.242896,-0.288433,0.453308,0.120139,0.079613,10.825499,0.458907,0.098074,0.073790
-3.863982,3.173257,4.999455,3.172110,3.864975,0.000522,0.926091,0.019409,0.242102,-0.289385,0.458353,0.097897,0.073820,10.826014,0.463028,0.075538,0.068046
-3.700617,3.362455,4.999480,3.361114,3.701346,0.000454,0.925791,0.031126,0.240726,-0.290468,0.462482,0.075427,0.068080,10.826545,0.466247,0.052883,0.062363
-3.528009,3.543238,4.999500,3.541811,3.528472,0.000364,0.925452,0.042725,0.238773,-0.291683,0.465704,0.052835,0.062400,10.827071,0.468565,0.030210,0.056745
-3.346582,3.715155,4.999516,3.713739,3.346798,0.000263,0.925075,0.054184,0.236248,-0.293028,0.468021,0.030221,0.056783,10.827574,0.469974,0.007615,0.051191
-3.156788,3.877778,4.999526,3.876454,3.156787,0.000159,0.924659,0.065480,0.233163,-0.294503,0.469425,0.007681,0.051230,10.828044,0.470463,-0.014817,0.045703
-2.959098,4.030703,4.999532,4.029534,2.958919,0.000059,0.924202,0.076591,0.229527,-0.296106,0.469907,-0.014703,0.045741,10.828477,0.470019,-0.037012,0.040278
-2.754002,4.173548,4.999533,4.172580,2.753690,-0.000028,0.923705,0.087495,0.225355,-0.297838,0.469455,-0.036857,0.040315,10.828871,0.468628,-0.058908,0.034913
-2.542013,4.305958,4.999529,4.305217,2.541613,-0.000098,0.923164,0.098171,0.220662,-0.299695,0.468058,-0.058718,0.034948,10.829230,0.466280,-0.080452,0.029605
-2.323660,4.427604,4.999523,4.427100,2.323214,-0.000148,0.922578,0.108599,0.215465,-0.301677,0.465705,-0.080232,0.029638,10.829559,0.462968,-0.101601,0.024349
-2.099488,4.538183,4.999515,4.537909,2.099037,-0.000176,0.921946,0.118757,0.209781,-0.303780,0.462390,-0.101359,0.024380,10.829864,0.458691,-0.122323,0.019142
-1.870058,4.637420,4.999506,4.637357,1.869635,-0.000183,0.921265,0.128624,0.203631,-0.306004,0.458115,-0.122062,0.019171,10.830151,0.453454,-0.142591,0.013980
-1.635946,4.725069,4.999497,4.725188,1.635576,-0.000172,0.920535,0.138181,0.197033,-0.308346,0.452883,-0.142315,0.014007,10.830428,0.447271,-0.162383,0.008861
-1.397737,4.800910,4.999489,4.801176,1.397440,-0.000144,0.919754,0.147407,0.190008,-0.310804,0.446708,-0.162096,0.008886,10.830701,0.440159,-0.181685,0.003782
-1.156029,4.864754,4.999483,4.865129,1.155815,-0.000106,0.918920,0.156283,0.182577,-0.313376,0.439610,-0.181387,0.003806,10.830973,0.432146,-0.200481,-0.001259
-0.911427,4.916443,4.999478,4.916886,0.911301,-0.000061,0.918034,0.164792,0.174762,-0.316059,0.431615,-0.200175,-0.001236,10.831248,0.423265,-0.218760,-0.006261
-0.664546,4.955846,4.999477,4.956320,0.664504,-0.000013,0.917093,0.172916,0.166585,-0.318853,0.422754,-0.218447,-0.006239,10.831527,0.413552,-0.236510,-0.011227
-0.416002,4.982866,4.999477,4.983336,0.416040,0.000033,0.916099,0.180638,0.158066,-0.321755,0.413065,-0.236190,-0.011205,10.831812,0.403051,-0.253720,-0.016156
-0.166420,4.997433,4.999480,4.997872,0.166525,0.000074,0.915049,0.187944,0.149229,-0.324764,0.402590,-0.253393,-0.016133,10.832100,0.391806,-0.270378,-0.021047
0.083576,4.999511,4.999484,4.999897,-0.083416,0.000107,0.913944,0.194819,0.140094,-0.327878,0.391372,-0.270043,-0.021024,10.832391,0.379864,-0.286469,-0.025901
0.333361,4.989095,4.999490,4.989412,-0.333160,0.000132,0.912783,0.201250,0.130684,-0.331096,0.379457,-0.286126,-0.025878,10.832681,0.367272,-0.301979,-0.030717
0.582309,4.966209,4.999497,4.966450,-0.582082,0.000147,0.911567,0.207228,0.121021,-0.334417,0.366893,-0.301627,-0.030694,10.832968,0.354076,-0.316893,-0.035496
0.829799,4.930910,4.999505,4.931073,-0.829559,0.000153,0.910293,0.212741,0.111126,-0.337840,0.353725,-0.316530,-0.035473,10.833250,0.340323,-0.331192,-0.040237
1.075211,4.883287,4.999513,4.883374,-1.074972,0.000150,0.908963,0.217781,0.101023,-0.341364,0.339998,-0.330820,-0.040215,10.833524,0.326055,-0.344861,-0.044943
1.317933,4.823458,4.999520,4.823478,-1.317704,0.000141,0.907576,0.222342,0.090733,-0.344988,0.325757,-0.344478,-0.044921,10.833786,0.311316,-0.357881,-0.049612
1.557358,4.751572,4.999527,4.751535,-1.557149,0.000127,0.906129,0.226416,0.080278,-0.348710,0.311042,-0.357487,-0.049592,10.834035,0.296144,-0.370235,-0.054248
1.792889,4.667808,4.999532,4.667729,-1.792705,0.000109,0.904624,0.230001,0.069681,-0.352530,0.295892,-0.369831,-0.054228,10.834269,0.280575,-0.381907,-0.058851
2.023937,4.572376,4.999537,4.572268,-2.023782,0.000090,0.903059,0.233091,0.058965,-0.356446,0.280345,-0.381494,-0.058832,10.834486,0.264645,-0.392881,-0.063423
2.249925,4.465514,4.999542,4.465392,-2.249801,0.000072,0.901433,0.235686,0.048152,-0.360459,0.264436,-0.392460,-0.063405,10.834685,0.248386,-0.403145,-0.067966
2.470290,4.347490,4.999545,4.347366,-2.470196,0.000055,0.899745,0.237784,0.037265,-0.364566,0.248196,-0.402716,-0.067949,10.834865,0.231828,-0.412687,-0.072481
2.684481,4.218597,4.999547,4.218484,-2.684416,0.000041,0.897993,0.239384,0.026325,-0.368766,0.231656,-0.412252,-0.072465,10.835026,0.215002,-0.421498,-0.076971
2.891963,4.079160,4.999549,4.079066,-2.891923,0.000030,0.896178,0.240489,0.015357,-0.373058,0.214848,-0.421058,-0.076956,10.835166,0.197936,-0.429570,-0.081436
3.092218,3.929526,4.999550,3.929458,-3.092199,0.000023,0.894297,0.241099,0.004383,-0.377442,0.197798,-0.429127,-0.081422,10.835286,0.180657,-0.436900,-0.085880
3.284745,3.770069,4.999551,3.770032,-3.284743,0.000019,0.892350,0.241218,-0.006575,-0.381915,0.180537,-0.436455,-0.085866,10.835384,0.163194,-0.443487,-0.090302
3.469064,3.601188,4.999552,3.601184,-3.469074,0.000019,0.890336,0.240849,-0.017496,-0.386477,0.163091,-0.443041,-0.090289,10.835461,0.145575,-0.449331,-0.094704
3.644713,3.423306,4.999553,3.423334,-3.644730,0.000022,0.888254,0.239998,-0.028356,-0.391127,0.145488,-0.448886,-0.094692,10.835516,0.127827,-0.454435,-0.099087
3.811255,3.236867,4.999554,3.236925,-3.811274,0.000026,0.886102,0.238668,-0.039134,-0.395863,0.127757,-0.453993,-0.099075,10.835549,0.109979,-0.458804,-0.103451
3.968271,3.042338,4.999556,3.042422,-3.968290,0.000032,0.883879,0.236868,-0.049810,-0.400684,0.109926,-0.458366,-0.103440,10.835558,0.092059,-0.462447,-0.107798
