100.076000,0.104518,1.277117
100.092000,0.104518,1.277117
100.108000,0.104518,1.277117
100.124000,0.093182,1.262006
100.136000,0.093182,1.262006
100.152000,0.093182,1.262006
100.168000,0.113734,1.244249
100.184000,0.119233,1.240578
100.196000,0.119233,1.240578
100.212000,0.105678,1.223571
100.228000,0.105678,1.223571
100.244000,0.105678,1.223571
100.256000,0.105678,1.223571
100.272000,0.148192,1.189403
100.288000,0.114560,1.189403
100.304000,0.114560,1.189403
100.316000,0.128252,1.173429
100.332000,0.128252,1.173429
100.348000,0.128252,1.173429
100.364000,0.118428,1.154829
100.376000,0.124048,1.145048
100.392000,0.124048,1.145048
100.408000,0.124048,1.145048
100.424000,0.139769,1.120506
100.436000,0.139769,1.120506
100.452000,0.124351,1.120506
100.468000,0.134611,1.091054
100.484000,0.137661,1.085532
100.496000,0.137661,1.085532
100.512000,0.137661,1.085532
100.528000,0.132536,1.083061
100.544000,0.132536,1.083061
100.556000,0.132536,1.083061
100.572000,0.148573,1.018906
100.588000,0.148573,1.018906
100.604000,0.140472,1.018906
100.616000,0.141765,0.997399
100.632000,0.144356,0.988810
100.648000,0.144356,0.988810
100.664000,0.144356,0.988810
100.676000,0.160429,0.950551
100.692000,0.149422,0.950551
100.708000,0.149422,0.950551
100.724000,0.148346,0.954054
100.736000,0.151931,0.925233
100.752000,0.151931,0.925233
100.768000,0.154428,0.888702
100.784000,0.154695,0.881884
100.796000,0.154695,0.881884
100.812000,0.154695,0.881884
100.828000,0.156310,0.858096
100.844000,0.162371,0.856296
100.856000,0.162371,0.856296
100.872000,0.162371,0.856296
100.888000,0.156310,0.802970
100.904000,0.156310,0.802970
100.916000,0.156310,0.802970
100.932000,0.161558,0.774930
100.948000,0.161558,0.774930
100.968000,0.161558,0.774930
100.976000,0.155440,0.741989
100.992000,0.153659,0.724009
101.008000,0.169173,0.724009
101.024000,0.158821,0.689989
101.036000,0.155194,0.670758
101.052000,0.155194,0.670758
101.068000,0.155194,0.670758
101.084000,0.167060,0.642940
101.096000,0.167060,0.642940
101.112000,0.167060,0.642940
101.128000,0.156609,0.614120
101.144000,0.152884,0.598547
101.156000,0.152884,0.598547
101.172000,0.178035,0.598547
101.188000,0.163455,0.571364
101.204000,0.163455,0.571364
101.216000,0.163455,0.571364
101.232000,0.144523,0.524061
101.248000,0.164351,0.515192
101.264000,0.164351,0.515192
101.276000,0.149839,0.494050
101.292000,0.149839,0.494050
101.308000,0.149839,0.494050
101.324000,0.185997,0.494050
101.336000,0.156393,0.467972
101.352000,0.156393,0.467972
101.368000,0.156393,0.467972
101.384000,0.139251,0.457121
101.396000,0.139251,0.457121
101.412000,0.177590,0.457121
101.428000,0.149024,0.440648
101.444000,0.137844,0.433045
101.456000,0.137844,0.433045
101.472000,0.137844,0.433045
101.488000,0.182310,0.436873
