53.380000,0.086767,1.443896
53.396000,0.101735,1.428720
53.412000,0.101735,1.428720
53.428000,0.101735,1.428720
53.440000,0.082982,1.421769
53.456000,0.074927,1.418574
53.472000,0.130018,1.418574
53.488000,0.086045,1.402597
53.500000,0.090375,1.404205
53.516000,0.090375,1.404205
53.532000,0.090375,1.404205
53.548000,0.052502,1.386739
53.560000,0.093352,1.383981
53.576000,0.093352,1.383981
53.592000,0.093352,1.383981
53.608000,0.068315,1.373169
53.620000,0.068315,1.373169
53.636000,0.124192,1.373169
53.652000,0.074350,1.352708
53.668000,0.066499,1.349020
53.680000,0.066499,1.349020
53.696000,0.066499,1.349020
53.712000,0.102742,1.343730
53.736000,0.102742,1.343730
53.740000,0.102742,1.343730
53.756000,0.061305,1.326254
53.772000,0.061305,1.326254
53.788000,0.061305,1.326254
53.800000,0.095925,1.316589
53.816000,0.088945,1.313373
53.832000,0.088945,1.313373
53.848000,0.054447,1.293169
53.860000,0.045896,1.284387
53.876000,0.089809,1.284387
53.892000,0.089809,1.284387
53.908000,0.071798,1.272595
53.920000,0.071798,1.272595
53.936000,0.071798,1.272595
53.952000,0.083515,1.246258
53.968000,0.083515,1.246258
53.980000,0.083515,1.246258
53.996000,0.063097,1.230359
54.012000,0.061070,1.227940
54.028000,0.061070,1.227940
54.040000,0.114143,1.227940
54.056000,0.068239,1.193272
54.072000,0.068239,1.193272
54.088000,0.068239,1.193272
54.100000,0.053949,1.180939
54.116000,0.103217,1.180939
54.132000,0.103217,1.180939
54.148000,0.064108,1.149978
54.160000,0.064108,1.149978
54.176000,0.064108,1.149978
54.192000,0.087933,1.126599
54.208000,0.087933,1.126599
54.220000,0.087933,1.126599
54.236000,0.067849,1.104859
54.252000,0.058272,1.090415
54.268000,0.102261,1.090415
54.280000,0.102261,1.090415
54.296000,0.073682,1.059965
54.312000,0.073682,1.059965
54.328000,0.073682,1.059965
54.340000,0.062286,1.041379
54.356000,0.100960,1.034795
54.372000,0.100960,1.034795
54.388000,0.067940,0.991367
54.400000,0.067940,0.991367
54.416000,0.067940,0.991367
54.432000,0.092424,0.964823
54.448000,0.079371,0.946612
54.460000,0.079371,0.946612
54.476000,0.079371,0.946612
54.492000,0.064256,0.912082
54.508000,0.101728,0.912082
54.520000,0.101728,0.912082
54.536000,0.084309,0.892718
54.552000,0.087232,0.896161
54.568000,0.087232,0.896161
54.580000,0.087232,0.896161
54.596000,0.094784,0.844159
54.612000,0.094784,0.844159
54.628000,0.094784,0.844159
54.640000,0.078319,0.816687
54.656000,0.074112,0.807258
54.672000,0.117375,0.807258
54.688000,0.085178,0.759558
54.700000,0.085178,0.759558
54.716000,0.085178,0.759558
54.732000,0.085178,0.759558
54.748000,0.106016,0.720879
54.760000,0.106016,0.720879
54.776000,0.106016,0.720879
54.792000,0.081062,0.676568
54.808000,0.079498,0.673166
54.820000,0.079498,0.673166
54.836000,0.124431,0.673166
54.852000,0.087582,0.614303
54.868000,0.087582,0.614303
54.880000,0.087582,0.614303
54.896000,0.075548,0.585671
54.912000,0.115673,0.585671
54.928000,0.115673,0.585671
54.940000,0.090259,0.553675
54.956000,0.090259,0.553675
54.972000,0.090259,0.553675
54.988000,0.105035,0.511247
55.000000,0.105035,0.511247
55.016000,0.105035,0.511247
55.032000,0.091167,0.497391
55.048000,0.086808,0.491355
