53.688000,0.697549
53.704000,0.697549
53.720000,0.672013
53.736000,0.672013
53.748000,0.672013
53.764000,0.649812
53.780000,0.649812
53.796000,0.649812
53.808000,0.635773
53.824000,0.632454
53.840000,0.627683
53.856000,0.610413
53.868000,0.605538
53.884000,0.605538
53.900000,0.605538
53.916000,0.586434
53.928000,0.581138
53.944000,0.581138
53.960000,0.559822
53.976000,0.559822
53.988000,0.559822
54.004000,0.545945
54.020000,0.537372
54.040000,0.537372
54.048000,0.524090
54.064000,0.517090
54.080000,0.517090
54.096000,0.500353
54.108000,0.499448
54.124000,0.499448
54.140000,0.499448
54.156000,0.474736
54.168000,0.469561
54.184000,0.469561
54.200000,0.457450
54.216000,0.456820
54.228000,0.456820
54.244000,0.457191
54.260000,0.426500
54.276000,0.426500
54.288000,0.426500
54.304000,0.418352
54.320000,0.415114
54.336000,0.415114
54.348000,0.392125
54.364000,0.389418
54.380000,0.389418
54.396000,0.382649
54.408000,0.370930
54.424000,0.370930
54.440000,0.370930
54.456000,0.359271
54.468000,0.359271
54.484000,0.350806
54.500000,0.352915
54.516000,0.352915
54.528000,0.352915
54.544000,0.338438
54.560000,0.324632
54.576000,0.324632
54.588000,0.324632
54.604000,0.324210
54.620000,0.324210
54.636000,0.324210
54.648000,0.304737
54.664000,0.304660
54.680000,0.304660
54.696000,0.307435
54.708000,0.306562
54.724000,0.291141
54.740000,0.289504
54.756000,0.291944
54.768000,0.291944
54.784000,0.291944
54.800000,0.277772
54.816000,0.277772
54.828000,0.277772
54.844000,0.291920
54.860000,0.291920
54.876000,0.291920
54.888000,0.273021
54.904000,0.275654
54.920000,0.275654
54.936000,0.275654
54.948000,0.296099
54.964000,0.264383
54.980000,0.264383
54.996000,0.278417
55.008000,0.278417
55.024000,0.278417
55.040000,0.299008
55.056000,0.266331
55.068000,0.266331
55.084000,0.284705
55.100000,0.284705
55.116000,0.284705
55.128000,0.269534
55.144000,0.265689
55.160000,0.265689
55.176000,0.265689
55.188000,0.297211
55.204000,0.258153
55.220000,0.258153
55.236000,0.273749
55.248000,0.273749
55.264000,0.273749
55.280000,0.259146
55.296000,0.263893
55.308000,0.263893
55.324000,0.263893
55.340000,0.285374
55.356000,0.285374
55.368000,0.244741
55.384000,0.263451
55.400000,0.263451
55.416000,0.285326
55.428000,0.290968
55.444000,0.246630
55.460000,0.246630
55.476000,0.268952
55.488000,0.268952
55.504000,0.268952
55.520000,0.251717
55.536000,0.258101
55.548000,0.258101
55.564000,0.258101
55.580000,0.269925
55.596000,0.269925
55.608000,0.227486
55.624000,0.264857
55.640000,0.264857
55.656000,0.264857
55.668000,0.264857
55.684000,0.234514
55.700000,0.234514
55.716000,0.234514
55.728000,0.259289
55.744000,0.259289
55.760000,0.213905
55.776000,0.236388
55.788000,0.241112
55.804000,0.241112
55.820000,0.241112
55.836000,0.258139
55.848000,0.214016
55.864000,0.214016
55.880000,0.214016
55.896000,0.244281
55.908000,0.244281
55.924000,0.194905
55.940000,0.208970
55.956000,0.218182
55.968000,0.218182
55.984000,0.218182
