44.312000,0.698097
44.328000,0.695511
44.344000,0.695511
44.356000,0.695511
44.372000,0.689262
44.388000,0.689262
44.404000,0.689262
44.416000,0.680545
44.432000,0.680545
44.448000,0.680545
44.464000,0.677604
44.476000,0.677112
44.492000,0.675380
44.508000,0.669160
44.524000,0.669160
44.536000,0.669160
44.552000,0.669160
44.568000,0.663970
44.584000,0.663970
44.596000,0.663970
44.612000,0.658576
44.628000,0.656984
44.644000,0.656984
44.656000,0.655059
44.672000,0.648124
44.688000,0.646156
44.704000,0.646156
44.716000,0.646156
44.732000,0.638218
44.748000,0.638218
44.764000,0.638218
44.776000,0.633690
44.792000,0.636461
44.808000,0.638401
44.824000,0.632005
44.836000,0.632005
44.852000,0.624491
44.868000,0.624491
44.884000,0.624491
44.896000,0.616924
44.912000,0.616924
44.928000,0.616924
44.944000,0.614508
44.956000,0.614508
44.972000,0.609857
44.988000,0.607239
45.004000,0.606694
45.016000,0.606694
45.032000,0.606694
45.048000,0.599540
45.064000,0.599540
45.076000,0.599540
45.092000,0.598724
45.108000,0.599423
45.124000,0.599423
45.136000,0.593941
45.152000,0.592669
45.168000,0.592199
45.184000,0.592199
45.196000,0.592199
45.212000,0.586781
45.228000,0.586781
45.244000,0.586781
45.256000,0.588654
45.272000,0.588654
45.288000,0.581217
45.304000,0.583744
45.316000,0.583744
45.332000,0.583744
45.348000,0.583744
45.364000,0.589066
45.376000,0.577189
45.392000,0.577189
45.408000,0.582553
45.424000,0.582553
45.436000,0.582553
45.452000,0.574492
45.468000,0.575545
45.484000,0.575545
45.496000,0.575545
45.512000,0.584180
45.528000,0.570555
45.544000,0.579413
45.556000,0.571141
45.572000,0.571141
45.588000,0.571141
45.604000,0.589395
45.616000,0.573563
45.632000,0.573563
45.648000,0.573563
45.664000,0.580068
45.676000,0.585246
45.692000,0.567979
45.708000,0.567979
45.724000,0.575727
45.736000,0.575727
45.752000,0.575727
45.768000,0.569346
45.784000,0.571478
45.796000,0.571478
45.812000,0.578703
45.828000,0.581602
45.844000,0.581602
45.856000,0.562988
45.872000,0.573658
45.888000,0.576431
45.904000,0.576431
45.916000,0.585619
45.932000,0.564397
45.948000,0.564397
45.964000,0.571529
45.976000,0.577010
45.992000,0.577010
46.008000,0.557782
46.024000,0.565329
46.036000,0.565329
46.052000,0.565329
46.068000,0.575841
46.084000,0.581878
46.096000,0.557747
46.112000,0.566865
46.128000,0.564404
46.144000,0.564404
46.156000,0.564404
46.172000,0.555196
46.188000,0.555196
46.204000,0.555196
46.216000,0.564577
46.232000,0.564009
46.248000,0.542994
46.264000,0.542994
46.276000,0.556370
46.292000,0.559248
46.308000,0.559248
46.324000,0.568493
46.336000,0.542625
46.352000,0.542625
46.368000,0.555057
46.384000,0.558041
46.396000,0.558041
46.412000,0.533696
46.428000,0.541811
46.444000,0.541811
46.456000,0.541811
46.472000,0.554698
46.488000,0.527177
46.504000,0.527177
46.516000,0.527077
46.532000,0.527077
46.548000,0.527077
46.564000,0.543578
46.576000,0.516360
46.592000,0.516360
46.608000,0.516360
46.624000,0.531529
46.636000,0.531529
46.652000,0.504280
46.668000,0.516741
46.684000,0.516741
46.696000,0.516741
46.712000,0.528855
46.728000,0.499381
46.744000,0.499381
46.756000,0.503700
46.772000,0.508664
46.788000,0.508664
46.804000,0.521181
46.816000,0.495508
46.832000,0.495508
46.848000,0.495508
46.864000,0.500133
46.876000,0.500070
46.892000,0.471491
46.908000,0.482970
46.924000,0.474730
46.936000,0.474730
46.952000,0.474730
46.968000,0.462620
46.984000,0.464653
46.996000,0.464653
47.012000,0.464653
47.028000,0.471097
47.044000,0.471097
47.056000,0.440387
47.072000,0.452543
47.088000,0.452623
47.104000,0.452623
47.116000,0.452623
47.132000,0.437013
47.148000,0.437013
47.164000,0.437013
47.176000,0.448764
47.192000,0.438205
47.208000,0.410524
47.224000,0.421990
47.240000,0.426645
47.252000,0.426645
47.268000,0.426645
47.284000,0.437652
47.296000,0.401411
47.312000,0.401411
47.328000,0.409653
47.344000,0.409653
47.356000,0.409653
47.372000,0.388719
47.388000,0.388719
47.404000,0.384362
47.416000,0.384362
47.432000,0.393241
47.448000,0.361723
47.464000,0.361723
47.476000,0.361723
47.492000,0.362724
47.508000,0.362724
47.524000,0.362724
47.536000,0.348089
47.552000,0.348089
47.568000,0.348089
47.584000,0.360254
47.596000,0.360254
47.612000,0.323394
47.628000,0.331959
47.644000,0.334613
47.656000,0.334613
47.672000,0.334613
47.688000,0.306738
47.704000,0.306738
47.716000,0.314250
47.732000,0.311869
47.748000,0.311869
47.764000,0.324225
47.776000,0.286732
47.792000,0.286732
47.808000,0.286732
47.824000,0.298328
47.836000,0.302467
47.852000,0.260149
47.868000,0.260149
47.884000,0.279580
47.896000,0.279580
47.912000,0.279580
47.928000,0.251446
47.944000,0.251446
47.956000,0.251446
47.972000,0.274956
47.988000,0.274956
48.004000,0.274956
48.016000,0.239838
48.032000,0.240676
48.048000,0.240676
